#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn
1572   0.000266624   264.8   9239.03  0  -1041.11   3.0495e-07   0.777769  0.222231
1573   0.000266356   264.8   9239.04  0  -1041.11   3.056e-07   0.777948  0.222052
1574   0.00026609   264.8   9239.04  0  -1041.11   3.06247e-07   0.778127  0.221873
1575   0.000265826   264.8   9239.04  0  -1041.12   3.06893e-07   0.778306  0.221694
1576   0.000265564   264.8   9239.04  0  -1041.12   3.07536e-07   0.778484  0.221516
1577   0.000265305   264.8   9239.04  0  -1041.12   3.08178e-07   0.778662  0.221338
1578   0.000265048   264.8   9239.04  0  -1041.13   3.08817e-07   0.778841  0.221159
1579   0.000264794   264.8   9239.04  0  -1041.13   3.09454e-07   0.779018  0.220982
1580   0.000264542   264.8   9239.04  0  -1041.13   3.1009e-07   0.779196  0.220804
1581   0.000264292   264.8   9239.04  0  -1041.13   3.10723e-07   0.779374  0.220626
1582   0.000264045   264.8   9239.05  0  -1041.14   3.11354e-07   0.779551  0.220449
1583   0.0002638   264.8   9239.05  0  -1041.14   3.11983e-07   0.779728  0.220272
1584   0.000263557   264.8   9239.05  0  -1041.14   3.12609e-07   0.779905  0.220095
1585   0.000263317   264.8   9239.05  0  -1041.15   3.13234e-07   0.780082  0.219918
1586   0.00026308   264.8   9239.05  0  -1041.15   3.13856e-07   0.780259  0.219741
1587   0.000262845   264.8   9239.05  0  -1041.15   3.14477e-07   0.780436  0.219564
1588   0.000262612   264.8   9239.05  0  -1041.16   3.15095e-07   0.780612  0.219388
1589   0.000262381   264.8   9239.05  0  -1041.16   3.15711e-07   0.780788  0.219212
1590   0.000262154   264.8   9239.05  0  -1041.16   3.16325e-07   0.780964  0.219036
1591   0.000261928   264.8   9239.05  0  -1041.16   3.16937e-07   0.78114  0.21886
1592   0.000261705   264.8   9239.06  0  -1041.17   3.17546e-07   0.781315  0.218685
1593   0.000261485   264.8   9239.06  0  -1041.17   3.18153e-07   0.781491  0.218509
1594   0.000261267   264.8   9239.06  0  -1041.17   3.18758e-07   0.781666  0.218334
1595   0.000261052   264.8   9239.06  0  -1041.18   3.19361e-07   0.781841  0.218159
1596   0.000260839   264.8   9239.06  0  -1041.18   3.19962e-07   0.782016  0.217984
1597   0.000260628   264.8   9239.06  0  -1041.18   3.2056e-07   0.782191  0.217809
1598   0.00026042   264.8   9239.06  0  -1041.18   3.21156e-07   0.782366  0.217634
1599   0.000260215   264.8   9239.06  0  -1041.19   3.2175e-07   0.78254  0.21746
1600   0.000260012   264.8   9239.06  0  -1041.19   3.22341e-07   0.782715  0.217285
1601   0.000259811   264.8   9239.07  0  -1041.19   3.22931e-07   0.782889  0.217111
1602   0.000259613   264.8   9239.07  0  -1041.2   3.23518e-07   0.783063  0.216937
1603   0.000259418   264.8   9239.07  0  -1041.2   3.24102e-07   0.783237  0.216763
1604   0.000259225   264.8   9239.07  0  -1041.2   3.24684e-07   0.783411  0.216589
1605   0.000259034   264.8   9239.07  0  -1041.2   3.25264e-07   0.783584  0.216416
1606   0.000258846   264.8   9239.07  0  -1041.21   3.25842e-07   0.783758  0.216242
1607   0.000258661   264.8   9239.07  0  -1041.21   3.26417e-07   0.783931  0.216069
1608   0.000258478   264.8   9239.07  0  -1041.21   3.2699e-07   0.784104  0.215896
1609   0.000258297   264.8   9239.07  0  -1041.22   3.2756e-07   0.784277  0.215723
1610   0.000258119   264.8   9239.08  0  -1041.22   3.28128e-07   0.78445  0.21555
1611   0.000257944   264.8   9239.08  0  -1041.22   3.28693e-07   0.784623  0.215377
1612   0.000257771   264.8   9239.08  0  -1041.23   3.29256e-07   0.784795  0.215205
1613   0.0002576   264.8   9239.08  0  -1041.23   3.29817e-07   0.784968  0.215032
1614   0.000257432   264.8   9239.08  0  -1041.23   3.30375e-07   0.78514  0.21486
1615   0.000257267   264.8   9239.08  0  -1041.23   3.30931e-07   0.785312  0.214688
1616   0.000257104   264.8   9239.08  0  -1041.24   3.31484e-07   0.785484  0.214516
1617   0.000256943   264.8   9239.08  0  -1041.24   3.32034e-07   0.785656  0.214344
1618   0.000256785   264.8   9239.08  0  -1041.24   3.32583e-07   0.785828  0.214172
1619   0.000256629   264.8   9239.08  0  -1041.25   3.33128e-07   0.786  0.214
1620   0.000256476   264.8   9239.09  0  -1041.25   3.33671e-07   0.786172  0.213828
1621   0.000256325   264.8   9239.09  0  -1041.25   3.34211e-07   0.786343  0.213657
1622   0.000256177   264.8   9239.09  0  -1041.25   3.34749e-07   0.786514  0.213486
1623   0.000256031   264.8   9239.09  0  -1041.26   3.35284e-07   0.786686  0.213314
1624   0.000255888   264.8   9239.09  0  -1041.26   3.35817e-07   0.786857  0.213143
1625   0.000255747   264.8   9239.09  0  -1041.26   3.36347e-07   0.787028  0.212972
1626   0.000255609   264.8   9239.09  0  -1041.27   3.36874e-07   0.787199  0.212801
1627   0.000255473   264.8   9239.09  0  -1041.27   3.37399e-07   0.787369  0.212631
1628   0.000255339   264.8   9239.09  0  -1041.27   3.37921e-07   0.78754  0.21246
1629   0.000255208   264.8   9239.1  0  -1041.27   3.3844e-07   0.787711  0.212289
1630   0.000255079   264.8   9239.1  0  -1041.28   3.38957e-07   0.787881  0.212119
1631   0.000254953   264.8   9239.1  0  -1041.28   3.3947e-07   0.788052  0.211948
1632   0.000254829   264.8   9239.1  0  -1041.28   3.39981e-07   0.788222  0.211778
1633   0.000254707   264.8   9239.1  0  -1041.29   3.4049e-07   0.788392  0.211608
1634   0.000254588   264.8   9239.1  0  -1041.29   3.40995e-07   0.788562  0.211438
1635   0.000254471   264.8   9239.1  0  -1041.29   3.41498e-07   0.788732  0.211268
1636   0.000254356   264.8   9239.1  0  -1041.29   3.41998e-07   0.788902  0.211098
1637   0.000254244   264.8   9239.1  0  -1041.3   3.42495e-07   0.789072  0.210928
1638   0.000254134   264.8   9239.11  0  -1041.3   3.42989e-07   0.789241  0.210759
1639   0.000254026   264.8   9239.11  0  -1041.3   3.4348e-07   0.789411  0.210589
1640   0.000253921   264.8   9239.11  0  -1041.31   3.43969e-07   0.78958  0.21042
1641   0.000253818   264.8   9239.11  0  -1041.31   3.44454e-07   0.78975  0.21025
1642   0.000253717   264.8   9239.11  0  -1041.31   3.44937e-07   0.789919  0.210081
