#k_sublattice  row_val   col_val  value.real  value.imag
0  39  30  -0.00319274  -0.0611932
0  39  31  -1.29057e-11  6.0552e-12
0  39  32  -1.20404e-10  -8.63726e-11
0  39  33  -1.2171e-10  -6.22917e-12
0  39  34  3.74507e-11  5.04184e-11
0  39  35  9.03907e-14  -1.05872e-10
0  39  36  1.0519e-12  3.35277e-12
0  39  37  -1.67727e-12  1.29587e-11
0  39  38  1.76525e-12  1.05724e-11
0  39  39  0.00396291  0
0  39  40  -1.26002e-12  -1.31991e-13
0  39  41  -5.43706e-13  -9.08496e-12
0  39  42  -5.90705e-12  1.69044e-11
0  39  43  1.28648e-11  -7.50768e-12
0  39  44  1.23805e-11  -1.82446e-12
0  39  45  1.38554e-12  -2.58451e-12
0  39  46  -1.91718e-11  -1.69394e-11
0  39  47  1.52206e-11  -3.12686e-12
0  39  48  0.00657185  0.0122156
0  39  49  2.40508e-12  -6.99862e-12
0  39  50  4.98946e-12  3.26482e-11
0  39  51  1.19041e-11  -2.56156e-11
0  39  52  -9.6058e-12  -1.07236e-11
0  39  53  -2.18107e-11  1.22302e-11
0  40  0  2.79594e-08  -2.07215e-08
0  40  1  -2.63801e-07  -1.22723e-07
0  40  2  1.89459e-06  1.16692e-06
0  40  3  -1.47646e-07  2.38923e-07
0  40  4  -2.32966e-10  2.23178e-11
0  40  5  2.47677e-07  -9.19513e-08
0  40  6  2.29641e-07  2.32461e-07
0  40  7  1.56149e-07  3.48748e-07
0  40  8  -1.94643e-08  -9.22231e-08
0  40  9  -6.1865e-08  -8.2833e-08
0  40  10  1.33261e-07  -1.42575e-08
0  40  11  -3.62098e-08  -9.59535e-07
0  40  12  -1.24706e-07  -3.46775e-08
0  40  13  1.15658e-12  -2.26121e-11
0  40  14  -4.93544e-08  -9.35709e-08
0  40  15  1.00905e-07  9.86117e-08
0  40  16  1.46901e-07  -4.39297e-08
0  40  17  -4.89045e-08  2.12563e-08
0  40  18  -6.58385e-08  1.53241e-07
0  40  19  -3.40691e-08  9.84201e-08
0  40  20  4.26612e-08  -8.78722e-07
0  40  21  -7.18863e-08  7.03503e-08
0  40  22  8.63898e-11  -4.20507e-11
0  40  23  7.59217e-08  -1.48957e-08
0  40  24  1.21925e-07  4.28387e-08
0  40  25  6.16383e-08  9.35438e-08
0  40  26  8.0935e-09  -7.41273e-08
0  40  27  4.26711e-11  -2.93255e-10
0  40  28  -3.93467e-11  2.81989e-11
0  40  29  7.68115e-11  5.90299e-11
0  40  30  -6.17315e-12  1.74317e-11
0  40  31  -0.00319133  0.0611922
0  40  32  1.50825e-10  -6.61998e-11
0  40  33  -1.80657e-11  -8.82094e-11
0  40  34  -4.09165e-11  -1.56289e-11
0  40  35  5.84525e-11  2.1749e-10
0  40  36  4.31507e-12  1.77132e-12
0  40  37  2.62285e-12  -6.29592e-12
0  40  38  1.27235e-11  -1.05549e-12
0  40  39  -1.26002e-12  1.31991e-13
0  40  40  0.00396278  0
0  40  41  -6.36288e-12  7.86544e-12
0  40  42  -1.07711e-11  1.50971e-12
0  40  43  4.54594e-12  -8.41194e-12
0  40  44  -2.14545e-11  1.40112e-11
0  40  45  -6.06408e-12  2.36141e-12
0  40  46  1.00745e-11  6.12698e-12
0  40  47  -1.8374e-12  -2.34947e-11
0  40  48  -5.71914e-13  2.51286e-12
0  40  49  0.00657186  -0.0122155
0  40  50  -3.44853e-11  -1.2982e-11
0  40  51  2.03352e-11  6.38181e-12
0  40  52  8.61258e-12  4.32977e-12
0  40  53  4.10949e-11  -3.1722e-11
0  41  0  -1.17946e-14  1.21357e-14
0  41  1  1.17818e-10  -5.34113e-11
0  41  2  1.57146e-10  2.93267e-11
0  41  3  -7.4684e-11  1.12427e-10
0  41  4  4.71914e-11  -1.46964e-10
0  41  5  -1.58462e-14  2.11937e-14
0  41  6  3.21784e-11  6.69626e-11
0  41  7  -2.66654e-10  3.52271e-12
0  41  8  -1.84048e-10  -6.55675e-11
0  41  9  1.86195e-14  -1.37856e-14
0  41  10  2.22554e-11  4.05585e-11
0  41  11  5.27095e-11  2.21529e-11
0  41  12  -3.88663e-11  2.86011e-11
0  41  13  -2.15425e-12  -5.51535e-11
0  41  14  7.31798e-14  -9.65718e-14
0  41  15  1.90209e-11  1.85363e-11
0  41  16  3.97169e-16  -2.32858e-15
0  41  17  -5.38054e-11  -4.45743e-11
0  41  18  1.38706e-10  9.78949e-10
0  41  19  -3.94616e-11  -4.88752e-11
0  41  20  -2.8758e-11  -7.21144e-11
0  41  21  -4.83927e-11  4.42294e-11
0  41  22  4.99564e-12  -7.47886e-11
0  41  23  -8.78917e-15  1.25879e-14
0  41  24  2.30257e-11  2.77949e-11
0  41  25  -4.35595e-11  5.75315e-13
0  41  26  -7.90238e-11  -5.24861e-11
0  41  27  -6.72086e-12  -6.99449e-12
0  41  28  4.93592e-11  2.11885e-10
0  41  29  -1.54193e-10  -3.28852e-11
0  41  30  1.4074e-10  1.1553e-12
0  41  31  1.265e-10  -9.1878e-11
0  41  32  -2.98523e-05  -1.80712e-05
0  41  33  1.65245e-10  8.86866e-11
0  41  34  -9.22635e-13  1.88713e-12
0  41  35  -7.45719e-11  -8.58177e-11
0  41  36  -1.31569e-17  -6.71326e-17
0  41  37  -1.06249e-11  -9.23443e-12
0  41  38  -8.42279e-12  5.73823e-12
0  41  39  -5.43706e-13  9.08496e-12
0  41  40  -6.36288e-12  -7.86544e-12
0  41  41  1.27845e-09  0
0  41  42  7.56697e-12  -9.47286e-12
0  41  43  -1.90645e-17  -1.42536e-16
0  41  44  4.59387e-12  -5.7325e-12
0  41  45  -1.14905e-15  -5.20028e-16
0  41  46  4.52083e-11  -1.95397e-11
0  41  47  1.48261e-11  3.24602e-11
0  41  48  -2.89169e-11  1.33766e-11
0  41  49  -3.47784e-11  6.57018e-12
0  41  50  1.85126e-06  7.56947e-06
0  41  51  -3.40787e-11  2.53108e-11
0  41  52  2.05949e-13  -4.21499e-13
0  41  53  -1.03963e-11  2.35371e-11
0  42  0  -2.88472e-08  -4.38455e-08
0  42  1  -1.34025e-07  -1.76261e-08
0  42  2  2.92811e-07  -1.45117e-07
0  42  3  1.70966e-07  -1.08861e-07
0  42  4  -2.01348e-06  9.45727e-07
0  42  5  1.75404e-07  -1.82441e-07
0  42  6  -2.41834e-10  1.66187e-10
0  42  7  -2.5414e-07  -7.10473e-08
0  42  8  2.35335e-07  -1.5316e-07
0  42  9  -1.30186e-07  8.61291e-08
0  42  10  5.22147e-08  -3.39683e-08
0  42  11  1.40448e-07  1.20429e-08
0  42  12  -7.97183e-08  -8.24887e-08
0  42  13  9.59808e-07  -2.05691e-08
0  42  14  -1.13757e-08  1.00756e-07
0  42  15  -1.04596e-11  1.38245e-12
0  42  16  1.0521e-07  -1.27514e-08
0  42  17  8.268e-08  9.95554e-08
0  42  18  -1.53204e-08  -2.51347e-07
0  42  19  5.96672e-09  4.80405e-08
0  42  20  -1.21921e-07  -4.26812e-08
0  42  21  1.55423e-07  -3.96287e-08
0  42  22  -7.14574e-07  5.12779e-07
0  42  23  5.93163e-08  -4.44631e-08
0  42  24  2.33445e-12  -5.35258e-11
0  42  25  -7.69204e-08  -8.56589e-09
0  42  26  9.88848e-08  -1.81735e-08
0  42  27  -4.76424e-11  -1.83663e-10
0  42  28  -1.22574e-11  -4.37201e-11
0  42  29  1.62298e-11  -9.03157e-11
0  42  30  -1.54577e-10  7.16172e-11
0  42  31  1.75774e-11  -8.04687e-11
0  42  32  -1.71479e-10  4.3522e-11
0  42  33  0.0110231  0.0602605
0  42  34  -3.42063e-11  3.63517e-12
0  42  35  -1.90895e-11  -5.50195e-11
0  42  36  4.70406e-12  7.15334e-13
0  42  37  2.17354e-12  -7.01076e-13
0  42  38  -7.6038e-12  -1.01408e-11
0  42  39  -5.90705e-12  -1.69044e-11
0  42  40  -1.07711e-11  -1.50971e-12
0  42  41  7.56697e-12  9.47286e-12
0  42  42  0.0039608  0
0  42  43  1.06997e-11  4.00649e-12
0  42  44  6.67119e-12  -5.68792e-12
0  42  45  3.82765e-14  -3.79887e-12
0  42  46  -9.6854e-12  -3.91121e-12
0  42  47  -2.08374e-11  8.25574e-12
0  42  48  2.60873e-11  -2.89464e-11
0  42  49  -1.02394e-11  1.67003e-11
0  42  50  3.39636e-11  1.9282e-11
0  42  51  -0.0134057  -0.00354398
0  42  52  7.77038e-12  4.57236e-13
0  42  53  -8.98694e-12  1.19668e-11
0  43  0  4.21342e-14  3.6284e-14
0  43  1  -1.8355e-10  6.72197e-11
0  43  2  5.21003e-11  5.30841e-11
0  43  3  -8.12078e-11  1.00808e-10
0  43  4  -1.5889e-10  -1.86917e-11
0  43  5  1.56672e-09  -9.17492e-10
0  43  6  -1.53465e-10  -1.73745e-11
0  43  7  2.7965e-14  6.11237e-15
0  43  8  1.3508e-10  8.4655e-13
0  43  9  -2.33558e-14  -1.63494e-14
0  43  10  6.98506e-11  3.10048e-12
0  43  11  1.35971e-11  -2.28808e-11
0  43  12  -3.29251e-12  -4.61964e-11
0  43  13  3.70724e-11  4.36199e-11
0  43  14  1.67689e-15  1.14622e-14
0  43  15  3.59646e-11  4.19452e-11
0  43  16  1.17128e-13  3.08488e-14
0  43  17  -3.56005e-11  3.26912e-11
0  43  18  5.68512e-11  1.33633e-10
0  43  19  4.17478e-11  8.51582e-11
0  43  20  2.94444e-12  -3.59453e-11
0  43  21  -5.51128e-11  3.00949e-11
0  43  22  -7.46659e-11  2.11381e-11
0  43  23  2.55932e-10  -1.49877e-10
0  43  24  -7.20086e-11  2.07055e-11
0  43  25  1.57631e-14  3.37533e-15
0  43  26  6.03696e-11  2.54545e-11
0  43  27  -7.09436e-12  1.12647e-11
0  43  28  1.03008e-11  -1.66769e-10
0  43  29  -1.82358e-10  1.54906e-10
0  43  30  1.05518e-10  -2.04724e-10
0  43  31  -1.33564e-10  6.33867e-11
0  43  32  2.28339e-12  -9.6622e-13
0  43  33  9.07359e-11  1.51603e-10
0  43  34  -3.48957e-05  1.30874e-07
0  43  35  1.35349e-10  -1.41541e-10
0  43  36  -1.93054e-16  3.65842e-16
0  43  37  5.78067e-12  9.1268e-12
0  43  38  -9.09702e-13  1.54396e-11
0  43  39  1.28648e-11  7.50768e-12
0  43  40  4.54594e-12  8.41194e-12
0  43  41  -1.90645e-17  1.42536e-16
0  43  42  1.06997e-11  -4.00649e-12
0  43  43  1.27845e-09  0
0  43  44  1.05725e-11  6.96454e-12
0  43  45  8.83427e-17  -1.69468e-15
0  43  46  -3.75626e-11  4.4323e-12
0  43  47  5.27543e-11  1.22457e-11
0  43  48  -1.79792e-12  5.2104e-11
0  43  49  3.34663e-11  -5.62086e-14
0  43  50  -5.12977e-13  -2.08656e-13
0  43  51  -3.97942e-11  3.99164e-12
0  43  52  7.79251e-06  -2.92496e-08
0  43  53  -4.20263e-11  -1.40938e-11
0  44  0  -1.90878e-08  5.88501e-09
0  44  1  2.73072e-07  -1.79243e-07
0  44  2  3.37293e-07  1.11553e-07
0  44  3  -1.8184e-06  1.28025e-06
0  44  4  1.60665e-07  -3.2825e-08
0  44  5  3.12488e-07  1.14054e-08
0  44  6  -1.87253e-07  -1.58735e-07
0  44  7  2.98478e-07  -4.40628e-08
0  44  8  2.29344e-10  4.60045e-11
0  44  9  -1.70976e-08  -5.68393e-08
0  44  10  1.17781e-07  7.74654e-08
0  44  11  1.50473e-07  -6.45845e-08
0  44  12  4.93218e-07  -8.23313e-07
0  44  13  3.4869e-11  9.2791e-08
0  44  14  -2.06879e-08  1.23545e-07
0  44  15  -8.26258e-08  7.7282e-08
0  44  16  3.31096e-08  1.16502e-07
0  44  17  -1.34465e-12  -2.26212e-11
0  44  18  -6.56061e-08  6.97437e-08
0  44  19  -7.55113e-08  -1.04772e-07
0  44  20  -3.06557e-08  -1.23479e-07
0  44  21  -7.99167e-07  3.66648e-07
0  44  22  1.12653e-07  -6.43594e-08
0  44  23  9.08639e-08  -1.14635e-08
0  44  24  -8.37649e-08  -2.66212e-08
0  44  25  8.84563e-08  1.33703e-09
0  44  26  -8.52866e-11  -4.41239e-11
0  44  27  3.01481e-10  1.26973e-11
0  44  28  5.45765e-11  6.7756e-11
0  44  29  -1.06988e-11  -4.11502e-12
0  44  30  1.14896e-11  -9.1521e-11
0  44  31  1.33788e-10  -1.43815e-10
0  44  32  -1.06616e-10  9.48061e-11
0  44  33  -3.8917e-11  7.56259e-11
0  44  34  -4.04938e-11  8.37823e-12
0  44  35  0.0109904  -0.0602493
0  44  36  -3.09571e-12  -5.25541e-12
0  44  37  -1.07505e-11  -4.16697e-12
0  44  38  -1.54422e-12  -5.62734e-13
0  44  39  1.23805e-11  1.82446e-12
0  44  40  -2.14545e-11  -1.40112e-11
0  44  41  4.59387e-12  5.7325e-12
0  44  42  6.67119e-12  5.68792e-12
0  44  43  1.05725e-11  -6.96454e-12
0  44  44  0.00395858  0
0  44  45  5.35e-12  -1.6257e-12
0  44  46  1.27852e-11  -1.65259e-11
0  44  47  2.61217e-12  -2.34443e-12
0  44  48  4.99787e-12  2.20018e-11
0  44  49  -4.01753e-11  1.8654e-11
0  44  50  3.15259e-11  2.35155e-12
0  44  51  -1.04259e-11  -1.8532e-11
0  44  52  9.0424e-12  -3.47773e-12
0  44  53  -0.0133988  0.00355062
0  45  0  -1.69197e-13  -1.69793e-13
0  45  1  2.8146e-11  -1.63502e-11
0  45  2  2.99384e-11  -2.21182e-11
0  45  3  -4.36105e-11  -1.7776e-11
0  45  4  -1.31908e-11  1.21328e-11
0  45  5  -7.73529e-14  -1.21664e-15
0  45  6  -2.00222e-11  3.30209e-11
0  45  7  7.26574e-14  -3.79021e-14
0  45  8  -2.19774e-11  2.21815e-11
0  45  9  -7.39317e-17  2.42668e-16
0  45  10  4.7248e-11  -1.07732e-10
0  45  11  -1.75273e-11  1.33374e-10
0  45  12  -3.12919e-11  1.67353e-10
0  45  13  -3.31541e-11  -5.56264e-11
0  45  14  1.72194e-10  -7.24958e-11
0  45  15  -1.02037e-10  -9.48627e-11
0  45  16  -6.38677e-10  -1.10005e-09
0  45  17  9.44688e-11  6.15223e-11
0  45  18  -6.23168e-16  -7.98693e-16
0  45  19  -1.99383e-12  -2.29723e-12
0  45  20  -3.32703e-12  -1.03615e-12
0  45  21  -3.37243e-12  -2.83465e-12
0  45  22  -8.34932e-13  1.44834e-12
0  45  23  1.1404e-14  6.58002e-15
0  45  24  -8.44206e-13  3.5017e-12
0  45  25  2.62091e-14  -2.00703e-14
0  45  26  -2.59061e-12  1.34505e-12
0  45  27  -3.17202e-05  1.83137e-05
0  45  28  4.39774e-11  -6.45211e-11
0  45  29  -6.55238e-11  -3.61976e-11
0  45  30  3.88748e-11  -2.33786e-11
0  45  31  4.12049e-11  -9.16383e-11
0  45  32  4.10451e-11  -2.75256e-12
0  45  33  -5.77914e-11  1.12033e-11
0  45  34  9.21196e-12  -4.00841e-11
0  45  35  3.95296e-11  -7.70776e-11
0  45  36  9.235e-14  -2.68271e-14
0  45  37  1.40151e-13  5.0562e-12
0  45  38  -4.62225e-12  1.45314e-12
0  45  39  1.38554e-12  2.58451e-12
0  45  40  -6.06408e-12  -2.36141e-12
0  45  41  -1.14905e-15  5.20028e-16
0  45  42  3.82765e-14  3.79887e-12
0  45  43  8.83427e-17  1.69468e-15
0  45  44  5.35e-12  1.6257e-12
0  45  45  1.34156e-09  0
0  45  46  -1.61488e-11  -7.19473e-12
0  45  47  2.26383e-12  1.67951e-11
0  45  48  -5.69241e-12  8.54535e-12
0  45  49  -1.73009e-11  1.47696e-11
0  45  50  -6.90854e-12  -6.05473e-12
0  45  51  3.2686e-12  -1.29146e-11
0  45  52  -2.05721e-12  8.95106e-12
0  45  53  -1.95917e-11  -6.78266e-13
0  46  0  -4.42667e-08  1.38302e-07
0  46  1  -9.90982e-10  1.97879e-10
0  46  2  -4.83057e-07  3.54815e-07
0  46  3  1.10708e-07  1.13885e-06
0  46  4  -9.17469e-07  8.40458e-07
0  46  5  4.772e-07  -1.77472e-07
0  46  6  -8.12731e-07  -1.3572e-07
0  46  7  -1.06603e-06  -2.47316e-07
0  46  8  7.55976e-06  -1.87392e-06
0  46  9  -4.108e-07  -1.33081e-07
0  46  10  -3.93322e-11  -1.60733e-11
0  46  11  4.44278e-08  -3.36141e-07
0  46  12  3.93473e-08  4.91946e-07
0  46  13  3.35606e-07  4.6499e-07
0  46  14  -1.94858e-07  -5.96899e-08
0  46  15  -1.64371e-07  3.42226e-07
0  46  16  3.5719e-07  2.55898e-07
0  46  17  -2.65385e-06  2.06252e-06
0  46  18  -6.62725e-07  -2.14616e-07
0  46  19  4.96736e-11  -1.99145e-10
0  46  20  4.52967e-07  1.40091e-07
0  46  21  -1.57812e-07  4.23839e-07
0  46  22  -1.87394e-07  4.04232e-07
0  46  23  1.29524e-07  -7.37908e-08
0  46  24  -2.94162e-07  2.27646e-08
0  46  25  -2.96832e-07  -1.21973e-07
0  46  26  3.07397e-06  -1.83637e-07
0  46  27  4.40699e-11  -3.66631e-11
0  46  28  -0.0382104  0.211052
0  46  29  -1.21344e-11  8.73652e-11
0  46  30  5.84492e-11  -6.86411e-12
0  46  31  2.3258e-11  3.10715e-11
0  46  32  -9.1877e-11  -8.84527e-12
0  46  33  -1.20762e-10  -7.57537e-11
0  46  34  6.33603e-11  2.43488e-11
0  46  35  5.16032e-11  2.81009e-11
0  46  36  -1.43993e-11  -1.22318e-12
0  46  37  -0.00599783  -0.0125074
0  46  38  -1.83774e-12  3.2329e-11
0  46  39  -1.91718e-11  1.69394e-11
0  46  40  1.00745e-11  -6.12698e-12
0  46  41  4.52083e-11  1.95397e-11
0  46  42  -9.6854e-12  3.91121e-12
0  46  43  -3.75626e-11  -4.4323e-12
0  46  44  1.27852e-11  1.65259e-11
0  46  45  -1.61488e-11  7.19473e-12
0  46  46  0.0485527  0
0  46  47  2.14927e-11  -1.71825e-11
0  46  48  -2.12202e-11  1.19405e-11
0  46  49  5.79468e-12  -1.69299e-11
0  46  50  1.13787e-11  1.52408e-11
0  46  51  3.62018e-11  -4.401e-11
0  46  52  -1.5495e-11  -9.95828e-12
0  46  53  1.42244e-12  -2.00027e-11
0  47  0  -9.78585e-08  8.09664e-08
0  47  1  4.50236e-09  -6.85324e-07
0  47  2  -9.75886e-10  -2.6204e-10
0  47  3  3.78211e-07  -2.84463e-07
0  47  4  -4.03894e-07  1.07021e-06
0  47  5  -6.889e-07  1.14693e-06
0  47  6  7.54181e-06  1.94164e-06
0  47  7  -8.83603e-07  -5.73841e-08
0  47  8  -1.01005e-06  -1.29324e-07
0  47  9  2.42255e-07  2.89631e-07
0  47  10  -2.2547e-07  -3.1539e-07
0  47  11  3.34374e-11  2.65544e-11
0  47  12  1.50261e-07  1.58048e-07
0  47  13  -1.66537e-07  4.64682e-07
0  47  14  -4.31207e-07  3.18656e-07
0  47  15  -2.63512e-06  -2.08603e-06
0  47  16  -2.67585e-07  -2.33995e-07
0  47  17  -7.23222e-08  -4.63483e-07
0  47  18  3.90715e-07  4.67303e-07
0  47  19  -5.33985e-07  9.35115e-08
0  47  20  4.961e-11  -1.99134e-10
0  47  21  1.64201e-07  -4.17768e-08
0  47  22  4.1683e-08  4.50323e-07
0  47  23  -2.5328e-07  2.99144e-07
0  47  24  3.07188e-06  2.11355e-07
0  47  25  -2.58415e-07  2.5128e-08
0  47  26  -3.39876e-07  -1.31906e-07
0  47  27  -1.13542e-11  6.75221e-11
0  47  28  -5.682e-11  7.20968e-11
0  47  29  -0.12783  0.172205
0  47  30  8.66586e-12  -6.22063e-11
0  47  31  -3.17729e-11  -5.63474e-11
0  47  32  4.877e-11  -2.30447e-11
0  47  33  -5.07913e-11  -4.3241e-11
0  47  34  -5.74804e-11  6.62282e-11
0  47  35  5.39962e-11  -7.58273e-11
0  47  36  -6.68835e-12  -1.27724e-11
0  47  37  -1.97252e-11  -3.63956e-11
0  47  38  0.0023355  0.0136681
0  47  39  1.52206e-11  3.12686e-12
0  47  40  -1.8374e-12  2.34947e-11
0  47  41  1.48261e-11  -3.24602e-11
0  47  42  -2.08374e-11  -8.25574e-12
0  47  43  5.27543e-11  -1.22457e-11
0  47  44  2.61217e-12  2.34443e-12
0  47  45  2.26383e-12  -1.67951e-11
0  47  46  2.14927e-11  1.71825e-11
0  47  47  0.048544  0
0  47  48  2.16426e-11  1.01217e-11
0  47  49  -2.79665e-13  2.45286e-11
0  47  50  -1.03859e-11  -3.40633e-12
0  47  51  1.968e-11  -8.7939e-12
0  47  52  1.47073e-11  -2.26244e-11
0  47  53  -3.17759e-11  -2.02232e-11
0  48  0  5.34221e-08  -1.40888e-07
0  48  1  7.60619e-06  1.67582e-06
0  48  2  -6.7192e-07  -4.76948e-07
0  48  3  1.89407e-10  -1.00974e-09
0  48  4  8.57828e-07  5.73447e-08
0  48  5  -8.75471e-07  5.92854e-07
0  48  6  1.50105e-07  8.54433e-07
0  48  7  1.94224e-08  -5.08173e-07
0  48  8  1.01657e-06  5.24189e-07
0  48  9  4.17465e-07  1.60425e-07
0  48  10  -1.97186e-06  -2.72202e-06
0  48  11  -3.65487e-07  1.02753e-07
0  48  12  -9.40146e-12  3.60574e-11
0  48  13  1.35324e-07  -3.72371e-07
0  48  14  -2.32824e-07  3.53851e-07
0  48  15  -4.90525e-07  -1.32253e-08
0  48  16  -1.18014e-07  -1.66788e-07
0  48  17  4.35006e-07  2.33764e-07
0  48  18  -5.60838e-07  4.53897e-07
0  48  19  -2.99177e-07  -3.06488e-06
0  48  20  2.89046e-08  2.93581e-07
0  48  21  1.92246e-11  1.86566e-10
0  48  22  3.03131e-07  -5.39643e-08
0  48  23  -2.25139e-07  2.12674e-07
0  48  24  3.23965e-07  6.04901e-07
0  48  25  2.96292e-08  -1.46215e-07
0  48  26  2.7064e-07  3.62455e-07
0  48  27  -4.3045e-11  3.50873e-11
0  48  28  5.11816e-11  -5.29597e-11
0  48  29  8.75116e-12  6.40912e-11
0  48  30  -0.193921  -0.0916374
0  48  31  9.11115e-11  8.45157e-11
0  48  32  -1.81075e-11  7.3041e-11
0  48  33  -3.05894e-12  6.9868e-11
0  48  34  -5.82528e-11  -8.25396e-11
0  48  35  -6.16942e-11  2.82379e-11
0  48  36  1.20792e-11  2.31754e-12
0  48  37  1.8344e-11  1.57907e-11
0  48  38  2.39869e-11  1.58117e-11
0  48  39  0.00657185  -0.0122156
0  48  40  -5.71914e-13  -2.51286e-12
0  48  41  -2.89169e-11  -1.33766e-11
0  48  42  2.60873e-11  2.89464e-11
0  48  43  -1.79792e-12  -5.2104e-11
0  48  44  4.99787e-12  -2.20018e-11
0  48  45  -5.69241e-12  -8.54535e-12
0  48  46  -2.12202e-11  -1.19405e-11
0  48  47  2.16426e-11  -1.01217e-11
0  48  48  0.0485527  0
0  48  49  -3.3437e-11  -3.51975e-11
0  48  50  1.38033e-11  -7.6074e-12
0  48  51  -1.97813e-11  -6.11973e-12
0  48  52  1.25974e-11  2.31499e-11
0  48  53  1.78614e-11  1.36834e-11
0  49  0  1.10243e-07  5.18218e-08
0  49  1  -5.91857e-08  -1.0167e-06
0  49  2  -4.55104e-07  7.77539e-06
0  49  3  -9.81348e-07  -5.88949e-08
0  49  4  -4.55153e-10  -6.81122e-10
0  49  5  6.94191e-07  6.10984e-07
0  49  6  -3.35738e-07  1.09339e-06
0  49  7  -8.16076e-07  1.0597e-06
0  49  8  2.52003e-07  -2.12942e-07
0  49  9  1.5274e-07  -3.28072e-07
0  49  10  2.6495e-07  3.8714e-07
0  49  11  2.89776e-06  -1.70291e-06
0  49  12  -9.9917e-08  -4.41922e-07
0  49  13  7.16236e-11  -3.39337e-11
0  49  14  2.06588e-07  -3.07315e-07
0  49  15  -1.36634e-07  4.74584e-07
0  49  16  3.79036e-07  3.79976e-07
0  49  17  -1.46627e-07  -1.15499e-07
0  49  18  -5.8156e-07  5.11844e-08
0  49  19  -3.59885e-07  5.82e-08
0  49  20  2.77945e-06  -1.32576e-06
0  49  21  -3.36074e-07  -1.04924e-07
0  49  22  2.7289e-10  1.96562e-10
0  49  23  1.71825e-07  2.09329e-07
0  49  24  7.01481e-08  4.46884e-07
0  49  25  -1.86133e-07  3.45136e-07
0  49  26  2.41923e-07  -9.79838e-08
0  49  27  5.33819e-11  -4.5145e-11
0  49  28  -5.28836e-11  -2.07486e-11
0  49  29  5.75476e-11  3.46467e-11
0  49  30  9.6744e-11  -7.4399e-11
0  49  31  -0.19392  0.0916435
0  49  32  -4.65045e-12  8.7822e-11
0  49  33  6.31432e-11  2.3769e-11
0  49  34  6.02161e-11  2.55378e-11
0  49  35  -9.73352e-11  2.07663e-11
0  49  36  1.69593e-12  1.6239e-11
0  49  37  1.65159e-11  -1.41006e-12
0  49  38  1.53439e-11  1.88247e-11
0  49  39  2.40508e-12  6.99862e-12
0  49  40  0.00657186  0.0122155
0  49  41  -3.47784e-11  -6.57018e-12
0  49  42  -1.02394e-11  -1.67003e-11
0  49  43  3.34663e-11  5.62086e-14
0  49  44  -4.01753e-11  -1.8654e-11
0  49  45  -1.73009e-11  -1.47696e-11
0  49  46  5.79468e-12  1.69299e-11
0  49  47  -2.79665e-13  -2.45286e-11
0  49  48  -3.3437e-11  3.51975e-11
0  49  49  0.0485535  0
0  49  50  1.2933e-11  -1.31335e-11
0  49  51  -1.4976e-11  1.4904e-11
0  49  52  -1.6905e-11  -5.92677e-12
0  49  53  1.35565e-11  2.66257e-11
0  50  0  5.4036e-11  8.51822e-11
0  50  1  -1.45633e-07  -7.74951e-07
0  50  2  4.01231e-07  -8.87956e-07
0  50  3  5.57481e-07  6.04991e-07
0  50  4  -8.01849e-07  -4.92253e-07
0  50  5  1.19653e-10  1.25166e-10
0  50  6  4.43042e-07  -9.3567e-08
0  50  7  -3.65263e-07  1.5839e-06
0  50  8  -6.54693e-07  9.94809e-07
0  50  9  -5.91088e-11  -1.38008e-10
0  50  10  2.72361e-07  -7.3027e-08
0  50  11  2.07488e-07  -2.80014e-07
0  50  12  1.13067e-07  2.71533e-07
0  50  13  -3.29666e-07  -6.7095e-08
0  50  14  -4.66929e-10  -5.74738e-10
0  50  15  1.37306e-07  -8.57688e-08
0  50  16  -1.01774e-11  8.78595e-13
0  50  17  -3.41844e-07  2.54015e-07
0  50  18  5.99703e-06  5.96308e-07
0  50  19  -3.46533e-07  1.62874e-07
0  50  20  -4.68623e-07  6.58323e-08
0  50  21  1.91788e-07  3.50569e-07
0  50  22  -4.35594e-07  -1.37884e-07
0  50  23  6.7461e-11  7.05846e-11
0  50  24  1.979e-07  -9.60858e-08
0  50  25  -5.96676e-08  2.58739e-07
0  50  26  -4.25182e-07  3.919e-07
0  50  27  6.94269e-14  -7.92429e-13
0  50  28  1.94128e-11  4.55327e-11
0  50  29  -6.33295e-13  -3.47693e-11
0  50  30  -1.52707e-11  -3.90058e-11
0  50  31  -4.19105e-11  -8.64951e-12
0  50  32  -0.150224  0.150582
0  50  33  3.19708e-11  -2.17245e-11
0  50  34  1.29444e-11  -1.55275e-11
0  50  35  3.55844e-11  -2.51842e-12
0  50  36  -4.16506e-13  -1.93458e-14
0  50  37  -2.87204e-11  3.51459e-11
0  50  38  1.58137e-11  -2.04242e-11
0  50  39  4.98946e-12  -3.26482e-11
0  50  40  -3.44853e-11  1.2982e-11
0  50  41  1.85126e-06  -7.56947e-06
0  50  42  3.39636e-11  -1.9282e-11
0  50  43  -5.12977e-13  2.08656e-13
0  50  44  3.15259e-11  -2.35155e-12
0  50  45  -6.90854e-12  6.05473e-12
0  50  46  1.13787e-11  -1.52408e-11
0  50  47  -1.03859e-11  3.40633e-12
0  50  48  1.38033e-11  7.6074e-12
0  50  49  1.2933e-11  1.31335e-11
0  50  50  0.0474981  0
0  50  51  -3.71633e-12  1.33382e-11
